biosample_id,taxon,expr_sum
nmdc:bsm-11-ssfs1051,Candidatus Berkelbacteria,18
nmdc:bsm-11-ssfs1051,Candidatus Bipolaricaulota,18
nmdc:bsm-11-ssfs1051,Candidatus Calescamantes,533
nmdc:bsm-11-ssfs1051,Candidatus Cloacimonadota,106
nmdc:bsm-11-ssfs1051,Candidatus Cryosericota,102
nmdc:bsm-11-ssfs1051,Candidatus Diapherotrites,22
nmdc:bsm-11-ssfs1051,Candidatus Fervidibacteria,971
nmdc:bsm-11-ssfs1051,Candidatus Gracilibacteria,31
nmdc:bsm-11-ssfs1051,Candidatus Hydrogenedentes,197
nmdc:bsm-11-ssfs1051,Candidatus Hydrothermae,15
nmdc:bsm-11-ssfs1051,Candidatus Korarchaeota,52
nmdc:bsm-11-ssfs1051,Candidatus Latescibacteria,606
nmdc:bsm-11-ssfs1051,Candidatus Lokiarchaeota,26
nmdc:bsm-11-ssfs1051,Candidatus Marinimicrobia,528
nmdc:bsm-11-ssfs1051,Candidatus Melainabacteria,361
nmdc:bsm-11-ssfs1051,Candidatus Micrarchaeota,30
nmdc:bsm-11-ssfs1051,Candidatus Microgenomates,1251
nmdc:bsm-11-ssfs1051,Candidatus Nanohaloarchaeota,20
nmdc:bsm-11-ssfs1051,Candidatus Omnitrophota,2747
nmdc:bsm-11-ssfs1051,Candidatus Parcubacteria,1082
nmdc:bsm-11-ssfs1051,Candidatus Poribacteria,1830
nmdc:bsm-11-ssfs1051,Candidatus Saccharibacteria,317
nmdc:bsm-11-ssfs1051,Candidatus Sumerlaeota,906
nmdc:bsm-11-ssfs1051,Candidatus Thermoplasmatota,539
nmdc:bsm-11-ssfs1051,Chlamydiota,2992
nmdc:bsm-11-ssfs1051,Chlorobiota,1264
nmdc:bsm-11-ssfs1051,Chloroflexota,31897
nmdc:bsm-11-ssfs1051,Chlorophyta,16563
nmdc:bsm-11-ssfs1051,Chordata,6384
nmdc:bsm-11-ssfs1051,Chrysiogenota,320
nmdc:bsm-11-ssfs1051,Chytridiomycota,5056
nmdc:bsm-11-ssfs1051,Ciliophora,4346
nmdc:bsm-11-ssfs1051,Cnidaria,1496
nmdc:bsm-11-ssfs1051,Coprothermobacterota,123
nmdc:bsm-11-ssfs1051,Cressdnaviricota,42
nmdc:bsm-11-ssfs1051,Cyanobacteriota,47714
nmdc:bsm-11-ssfs1051,Deferribacterota,769
nmdc:bsm-11-ssfs1051,Deinococcota,5778
nmdc:bsm-11-ssfs1051,Dictyoglomota,405
nmdc:bsm-11-ssfs1051,Duplornaviricota,2
nmdc:bsm-11-ssfs1051,Elusimicrobiota,3059
nmdc:bsm-11-ssfs1051,Euglenozoa,519
nmdc:bsm-11-ssfs1051,Euryarchaeota,14343
nmdc:bsm-11-ssfs1051,Evosea,6922
nmdc:bsm-11-ssfs1051,Fibrobacterota,640
nmdc:bsm-11-ssfs1051,Fornicata,14
nmdc:bsm-11-ssfs1051,Fusobacteriota,490
nmdc:bsm-11-ssfs1051,Gemmatimonadota,30800
nmdc:bsm-11-ssfs1051,Haptophyta,921
nmdc:bsm-11-ssfs1051,Heterolobosea,492
nmdc:bsm-11-ssfs1051,Ignavibacteriota,2590
nmdc:bsm-11-ssfs1051,Kiritimatiellota,807
nmdc:bsm-11-ssfs1051,Kitrinoviricota,1348
nmdc:bsm-11-ssfs1051,Lenarviricota,2181
nmdc:bsm-11-ssfs1051,Lentisphaerota,648
nmdc:bsm-11-ssfs1051,Microsporidia,12
nmdc:bsm-11-ssfs1051,Mollusca,742
nmdc:bsm-11-ssfs1051,Mucoromycota,8230
nmdc:bsm-11-ssfs1051,Mycoplasmatota,482
nmdc:bsm-11-ssfs1051,Myxococcota,214006
nmdc:bsm-11-ssfs1051,Negarnaviricota,2
nmdc:bsm-11-ssfs1051,Nematoda,2391
nmdc:bsm-11-ssfs1051,Nitrososphaerota,3903
nmdc:bsm-11-ssfs1051,Nitrospinota,1576
nmdc:bsm-11-ssfs1051,Nitrospirota,64977
nmdc:bsm-11-ssfs1051,Nucleocytoviricota,18
nmdc:bsm-11-ssfs1051,Oomycota,2502
nmdc:bsm-11-ssfs1051,Parabasalia,351
nmdc:bsm-11-ssfs1051,Perkinsozoa,460
nmdc:bsm-11-ssfs1051,Pisuviricota,993
nmdc:bsm-11-ssfs1051,Placozoa,345
nmdc:bsm-11-ssfs1051,Planctomycetota,328812
nmdc:bsm-11-ssfs1051,Porifera,604
nmdc:bsm-11-ssfs1051,Pseudomonadota,2356792
nmdc:bsm-11-ssfs1051,Rhodothermota,7250
nmdc:bsm-11-ssfs1051,Spirochaetota,4079
nmdc:bsm-11-ssfs1051,Streptophyta,12613
nmdc:bsm-11-ssfs1051,Synergistota,1461
nmdc:bsm-11-ssfs1051,Thermodesulfobacteriota,249760
nmdc:bsm-11-ssfs1051,Thermomicrobiota,5312
nmdc:bsm-11-ssfs1051,Thermoproteota,950
nmdc:bsm-11-ssfs1051,Thermotogota,2464
nmdc:bsm-11-ssfs1051,Uroviricota,403
nmdc:bsm-11-ssfs1051,Verrucomicrobiota,161969
nmdc:bsm-11-ssfs1051,Zoopagomycota,1384
nmdc:bsm-11-ssfs1051,candidate division NC10,5609
nmdc:bsm-11-ssfs1051,candidate division Zixibacteria,626
nmdc:bsm-11-ssfs1051,"dsDNA viruses, no RNA stage",618
nmdc:bsm-11-ssfs1051,dsRNA viruses,942
nmdc:bsm-11-ssfs1051,ssDNA viruses,661
nmdc:bsm-11-ssfs1051,ssRNA (+) viruses,81296
nmdc:bsm-11-ssfs1051,ssRNA viruses,67268
nmdc:bsm-11-ssfs1051,unclassified Bacteria,3402
nmdc:bsm-11-ssfs1051,unclassified Eukaryota,5307
nmdc:bsm-11-ssfs1051,unclassified Viruses,12160
nmdc:bsm-11-ssfs1051,unclassified phages,16
nmdc:bsm-11-ssfs1051,unclassified viruses,4102
nmdc:bsm-11-ve9a4g91,Acidobacteriota,2256043
nmdc:bsm-11-ve9a4g91,Actinomycetota,3079319
nmdc:bsm-11-ve9a4g91,Annelida,7338
nmdc:bsm-11-ve9a4g91,Apicomplexa,10394
nmdc:bsm-11-ve9a4g91,Aquificota,2231
nmdc:bsm-11-ve9a4g91,Armatimonadota,89720
nmdc:bsm-11-ve9a4g91,Arthropoda,39943
nmdc:bsm-11-ve9a4g91,Artverviricota,16
nmdc:bsm-11-ve9a4g91,Ascomycota,99380
nmdc:bsm-11-ve9a4g91,Atribacterota,672
nmdc:bsm-11-ve9a4g91,Bacillariophyta,3437
nmdc:bsm-11-ve9a4g91,Bacillota,370276
nmdc:bsm-11-ve9a4g91,Bacteroidota,744756
nmdc:bsm-11-ve9a4g91,Balneolota,5712
nmdc:bsm-11-ve9a4g91,Basidiomycota,124677
nmdc:bsm-11-ve9a4g91,Bdellovibrionota,12006
nmdc:bsm-11-ve9a4g91,Blastocladiomycota,2937
nmdc:bsm-11-ve9a4g91,Caldisericota,296
nmdc:bsm-11-ve9a4g91,Calditrichota,1125
nmdc:bsm-11-ve9a4g91,Campylobacterota,3278
nmdc:bsm-11-ve9a4g91,Candidatus Aerophobetes,421
nmdc:bsm-11-ve9a4g91,Candidatus Aminicenantes,1872
nmdc:bsm-11-ve9a4g91,Candidatus Bathyarchaeota,138
nmdc:bsm-11-ve9a4g91,Candidatus Berkelbacteria,16
nmdc:bsm-11-ve9a4g91,Candidatus Bipolaricaulota,90
nmdc:bsm-11-ve9a4g91,Candidatus Calescamantes,314
nmdc:bsm-11-ve9a4g91,Candidatus Cloacimonadota,178
nmdc:bsm-11-ve9a4g91,Candidatus Cryosericota,250
nmdc:bsm-11-ve9a4g91,Candidatus Diapherotrites,55
nmdc:bsm-11-ve9a4g91,Candidatus Fervidibacteria,1130
nmdc:bsm-11-ve9a4g91,Candidatus Gracilibacteria,10
nmdc:bsm-11-ve9a4g91,Candidatus Hydrogenedentes,568
nmdc:bsm-11-ve9a4g91,Candidatus Hydrothermae,2
nmdc:bsm-11-ve9a4g91,Candidatus Korarchaeota,65
nmdc:bsm-11-ve9a4g91,Candidatus Latescibacteria,539
nmdc:bsm-11-ve9a4g91,Candidatus Lokiarchaeota,14
nmdc:bsm-11-ve9a4g91,Candidatus Marinimicrobia,708
nmdc:bsm-11-ve9a4g91,Candidatus Melainabacteria,1265
nmdc:bsm-11-ve9a4g91,Candidatus Micrarchaeota,201
nmdc:bsm-11-ve9a4g91,Candidatus Microgenomates,4023
nmdc:bsm-11-ve9a4g91,Candidatus Omnitrophota,2655
nmdc:bsm-11-ve9a4g91,Candidatus Parcubacteria,3169
nmdc:bsm-11-ve9a4g91,Candidatus Poribacteria,1703
nmdc:bsm-11-ve9a4g91,Candidatus Saccharibacteria,963
nmdc:bsm-11-ve9a4g91,Candidatus Sumerlaeota,1214
nmdc:bsm-11-ve9a4g91,Candidatus Thermoplasmatota,385
nmdc:bsm-11-ve9a4g91,Cercozoa,6
nmdc:bsm-11-ve9a4g91,Chlamydiota,4530
nmdc:bsm-11-ve9a4g91,Chlorobiota,2817
nmdc:bsm-11-ve9a4g91,Chloroflexota,122918
nmdc:bsm-11-ve9a4g91,Chlorophyta,47102
nmdc:bsm-11-ve9a4g91,Chordata,24265
nmdc:bsm-11-ve9a4g91,Chrysiogenota,311
nmdc:bsm-11-ve9a4g91,Chytridiomycota,14905
nmdc:bsm-11-ve9a4g91,Ciliophora,14273
nmdc:bsm-11-ve9a4g91,Cnidaria,5262
nmdc:bsm-11-ve9a4g91,Coprothermobacterota,169
nmdc:bsm-11-ve9a4g91,Cressdnaviricota,64
nmdc:bsm-11-ve9a4g91,Cyanobacteriota,90779
nmdc:bsm-11-ve9a4g91,Deferribacterota,1093
nmdc:bsm-11-ve9a4g91,Deinococcota,15167
nmdc:bsm-11-ve9a4g91,Dictyoglomota,300
nmdc:bsm-11-ve9a4g91,Elusimicrobiota,1399
nmdc:bsm-11-ve9a4g91,Euglenozoa,5749
nmdc:bsm-11-ve9a4g91,Euryarchaeota,19846
nmdc:bsm-11-ve9a4g91,Evosea,28564
nmdc:bsm-11-ve9a4g91,Fibrobacterota,968
nmdc:bsm-11-ve9a4g91,Fornicata,80
nmdc:bsm-11-ve9a4g91,Fusobacteriota,765
nmdc:bsm-11-ve9a4g91,Gemmatimonadota,57711
nmdc:bsm-11-ve9a4g91,Haptophyta,2347
nmdc:bsm-11-ve9a4g91,Heterolobosea,5185
nmdc:bsm-11-ve9a4g91,Ignavibacteriota,6947
nmdc:bsm-11-ve9a4g91,Kiritimatiellota,1647
nmdc:bsm-11-ve9a4g91,Kitrinoviricota,3059
nmdc:bsm-11-ve9a4g91,Lenarviricota,16396
nmdc:bsm-11-ve9a4g91,Lentisphaerota,1071
nmdc:bsm-11-ve9a4g91,Microsporidia,122
nmdc:bsm-11-ve9a4g91,Mollusca,3205
nmdc:bsm-11-ve9a4g91,Mucoromycota,39464
nmdc:bsm-11-ve9a4g91,Mycoplasmatota,847
nmdc:bsm-11-ve9a4g91,Myxococcota,679071
nmdc:bsm-11-ve9a4g91,Negarnaviricota,106
nmdc:bsm-11-ve9a4g91,Nematoda,8384
nmdc:bsm-11-ve9a4g91,Nitrososphaerota,1442
nmdc:bsm-11-ve9a4g91,Nitrospinota,1275
nmdc:bsm-11-ve9a4g91,Nitrospirota,22539
nmdc:bsm-11-ve9a4g91,Nucleocytoviricota,186
nmdc:bsm-11-ve9a4g91,Oomycota,16050
nmdc:bsm-11-ve9a4g91,Parabasalia,603
nmdc:bsm-11-ve9a4g91,Peploviricota,22
nmdc:bsm-11-ve9a4g91,Perkinsozoa,2634
nmdc:bsm-11-ve9a4g91,Pisuviricota,2615
nmdc:bsm-11-ve9a4g91,Placozoa,1728
nmdc:bsm-11-ve9a4g91,Planctomycetota,873546
nmdc:bsm-11-ve9a4g91,Porifera,5378
nmdc:bsm-11-ve9a4g91,Preplasmiviricota,28
nmdc:bsm-11-ve9a4g91,Pseudomonadota,7251147
nmdc:bsm-11-ve9a4g91,Rhodothermota,8547
nmdc:bsm-11-ve9a4g91,Spirochaetota,6757
nmdc:bsm-11-ve9a4g91,Streptophyta,28645
nmdc:bsm-11-ve9a4g91,Synergistota,2115
nmdc:bsm-11-ve9a4g91,Thermodesulfobacteriota,80317
nmdc:bsm-11-ve9a4g91,Thermomicrobiota,6752
nmdc:bsm-11-ve9a4g91,Thermoproteota,836
nmdc:bsm-11-ve9a4g91,Thermotogota,2167
nmdc:bsm-11-ve9a4g91,Uroviricota,7646
nmdc:bsm-11-ve9a4g91,Verrucomicrobiota,487568
nmdc:bsm-11-ve9a4g91,Zoopagomycota,7686
nmdc:bsm-11-ve9a4g91,candidate division NC10,3619
nmdc:bsm-11-ve9a4g91,candidate division Zixibacteria,786
nmdc:bsm-11-ve9a4g91,"dsDNA viruses, no RNA stage",4233
nmdc:bsm-11-ve9a4g91,dsRNA,201
nmdc:bsm-11-ve9a4g91,dsRNA viruses,36901
nmdc:bsm-11-ve9a4g91,ssDNA viruses,257
nmdc:bsm-11-ve9a4g91,ssRNA (+) viruses,290300
nmdc:bsm-11-ve9a4g91,ssRNA viruses,328092
nmdc:bsm-11-ve9a4g91,unassigned viruses,4
nmdc:bsm-11-ve9a4g91,unclassified Bacteria,8220
nmdc:bsm-11-ve9a4g91,unclassified Eukaryota,20485
nmdc:bsm-11-ve9a4g91,unclassified Viruses,8672
nmdc:bsm-11-ve9a4g91,unclassified phages,41
nmdc:bsm-11-ve9a4g91,unclassified viruses,6883
nmdc:bsm-11-wrvmh591,Acidobacteriota,2683976
nmdc:bsm-11-wrvmh591,Actinomycetota,4172090
nmdc:bsm-11-wrvmh591,Annelida,7432
nmdc:bsm-11-wrvmh591,Apicomplexa,8465
nmdc:bsm-11-wrvmh591,Aquificota,4417
nmdc:bsm-11-wrvmh591,Armatimonadota,90496
nmdc:bsm-11-wrvmh591,Arthropoda,17307
nmdc:bsm-11-wrvmh591,Artverviricota,4
nmdc:bsm-11-wrvmh591,Ascomycota,80139
nmdc:bsm-11-wrvmh591,Atribacterota,969
nmdc:bsm-11-wrvmh591,Bacillariophyta,3809
nmdc:bsm-11-wrvmh591,Bacillota,224841
nmdc:bsm-11-wrvmh591,Bacteroidota,350731
nmdc:bsm-11-wrvmh591,Balneolota,4990
nmdc:bsm-11-wrvmh591,Basidiomycota,248484
nmdc:bsm-11-wrvmh591,Bdellovibrionota,10208
nmdc:bsm-11-wrvmh591,Blastocladiomycota,1979
nmdc:bsm-11-wrvmh591,Caldisericota,314
nmdc:bsm-11-wrvmh591,Calditrichota,713
nmdc:bsm-11-wrvmh591,Campylobacterota,2584
nmdc:bsm-11-wrvmh591,Candidatus Aerophobetes,842
nmdc:bsm-11-wrvmh591,Candidatus Aminicenantes,1597
nmdc:bsm-11-wrvmh591,Candidatus Bathyarchaeota,278
nmdc:bsm-11-wrvmh591,Candidatus Berkelbacteria,115
nmdc:bsm-11-wrvmh591,Candidatus Bipolaricaulota,103
nmdc:bsm-11-wrvmh591,Candidatus Calescamantes,1587
nmdc:bsm-11-wrvmh591,Candidatus Cloacimonadota,180
nmdc:bsm-11-wrvmh591,Candidatus Cryosericota,243
nmdc:bsm-11-wrvmh591,Candidatus Diapherotrites,65
nmdc:bsm-11-wrvmh591,Candidatus Fervidibacteria,1787
nmdc:bsm-11-wrvmh591,Candidatus Gracilibacteria,70
nmdc:bsm-11-wrvmh591,Candidatus Hydrogenedentes,630
nmdc:bsm-11-wrvmh591,Candidatus Hydrothermae,2
nmdc:bsm-11-wrvmh591,Candidatus Korarchaeota,63
nmdc:bsm-11-wrvmh591,Candidatus Latescibacteria,1236
nmdc:bsm-11-wrvmh591,Candidatus Lokiarchaeota,43
nmdc:bsm-11-wrvmh591,Candidatus Marinimicrobia,1109
nmdc:bsm-11-wrvmh591,Candidatus Melainabacteria,1175
nmdc:bsm-11-wrvmh591,Candidatus Micrarchaeota,32
nmdc:bsm-11-wrvmh591,Candidatus Microgenomates,3042
nmdc:bsm-11-wrvmh591,Candidatus Nanohaloarchaeota,33
nmdc:bsm-11-wrvmh591,Candidatus Omnitrophota,7013
nmdc:bsm-11-wrvmh591,Candidatus Parcubacteria,2583
nmdc:bsm-11-wrvmh591,Candidatus Poribacteria,3949
nmdc:bsm-11-wrvmh591,Candidatus Saccharibacteria,1572
nmdc:bsm-11-wrvmh591,Candidatus Sumerlaeota,1090
nmdc:bsm-11-wrvmh591,Candidatus Thermoplasmatota,1072
nmdc:bsm-11-wrvmh591,Cercozoa,4
nmdc:bsm-11-wrvmh591,Chlamydiota,4050
nmdc:bsm-11-wrvmh591,Chlorobiota,2366
nmdc:bsm-11-wrvmh591,Chloroflexota,128436
nmdc:bsm-11-wrvmh591,Chlorophyta,26456
nmdc:bsm-11-wrvmh591,Chordata,17182
nmdc:bsm-11-wrvmh591,Chrysiogenota,791
nmdc:bsm-11-wrvmh591,Chytridiomycota,8573
nmdc:bsm-11-wrvmh591,Ciliophora,8854
nmdc:bsm-11-wrvmh591,Cnidaria,3664
nmdc:bsm-11-wrvmh591,Coprothermobacterota,99
nmdc:bsm-11-wrvmh591,Cressdnaviricota,13
nmdc:bsm-11-wrvmh591,Cyanobacteriota,101537
nmdc:bsm-11-wrvmh591,Deferribacterota,1157
nmdc:bsm-11-wrvmh591,Deinococcota,16280
nmdc:bsm-11-wrvmh591,Dictyoglomota,624
nmdc:bsm-11-wrvmh591,Duplornaviricota,10
nmdc:bsm-11-wrvmh591,Elusimicrobiota,3463
nmdc:bsm-11-wrvmh591,Euglenozoa,2339
nmdc:bsm-11-wrvmh591,Euryarchaeota,15388
nmdc:bsm-11-wrvmh591,Evosea,38314
nmdc:bsm-11-wrvmh591,Fibrobacterota,1405
nmdc:bsm-11-wrvmh591,Fornicata,108
nmdc:bsm-11-wrvmh591,Fusobacteriota,825
nmdc:bsm-11-wrvmh591,Gemmatimonadota,51740
nmdc:bsm-11-wrvmh591,Haptophyta,3224
nmdc:bsm-11-wrvmh591,Heterolobosea,2364
nmdc:bsm-11-wrvmh591,Ignavibacteriota,6693
nmdc:bsm-11-wrvmh591,Kiritimatiellota,1332
nmdc:bsm-11-wrvmh591,Kitrinoviricota,718
nmdc:bsm-11-wrvmh591,Lenarviricota,4130
nmdc:bsm-11-wrvmh591,Lentisphaerota,1511
nmdc:bsm-11-wrvmh591,Microsporidia,51
nmdc:bsm-11-wrvmh591,Mollusca,3039
nmdc:bsm-11-wrvmh591,Mucoromycota,34818
nmdc:bsm-11-wrvmh591,Mycoplasmatota,1371
nmdc:bsm-11-wrvmh591,Myxococcota,388335
nmdc:bsm-11-wrvmh591,Negarnaviricota,8
nmdc:bsm-11-wrvmh591,Nematoda,9029
nmdc:bsm-11-wrvmh591,Nitrososphaerota,13463
nmdc:bsm-11-wrvmh591,Nitrospinota,2051
nmdc:bsm-11-wrvmh591,Nitrospirota,34879
nmdc:bsm-11-wrvmh591,Nucleocytoviricota,133
nmdc:bsm-11-wrvmh591,Oomycota,11945
nmdc:bsm-11-wrvmh591,Parabasalia,441
nmdc:bsm-11-wrvmh591,Perkinsozoa,2505
nmdc:bsm-11-wrvmh591,Pisuviricota,56096
nmdc:bsm-11-wrvmh591,Placozoa,1339
nmdc:bsm-11-wrvmh591,Planctomycetota,635180
nmdc:bsm-11-wrvmh591,Porifera,2051
nmdc:bsm-11-wrvmh591,Preplasmiviricota,115
nmdc:bsm-11-wrvmh591,Pseudomonadota,6090395
nmdc:bsm-11-wrvmh591,RNA viruses,4
nmdc:bsm-11-wrvmh591,Rhodothermota,11701
nmdc:bsm-11-wrvmh591,Spirochaetota,7709
nmdc:bsm-11-wrvmh591,Streptophyta,25777
nmdc:bsm-11-wrvmh591,Synergistota,2336
nmdc:bsm-11-wrvmh591,Thermodesulfobacteriota,104676
nmdc:bsm-11-wrvmh591,Thermomicrobiota,6915
nmdc:bsm-11-wrvmh591,Thermoproteota,1656
nmdc:bsm-11-wrvmh591,Thermotogota,2661
nmdc:bsm-11-wrvmh591,Uroviricota,3313
nmdc:bsm-11-wrvmh591,Verrucomicrobiota,229596
nmdc:bsm-11-wrvmh591,Zoopagomycota,6391
nmdc:bsm-11-wrvmh591,candidate division NC10,6761
nmdc:bsm-11-wrvmh591,candidate division Zixibacteria,863
nmdc:bsm-11-wrvmh591,"dsDNA viruses, no RNA stage",4265
nmdc:bsm-11-wrvmh591,dsRNA viruses,2119
nmdc:bsm-11-wrvmh591,ssDNA viruses,480
nmdc:bsm-11-wrvmh591,ssRNA (+) viruses,222092
nmdc:bsm-11-wrvmh591,ssRNA viruses,22400
nmdc:bsm-11-wrvmh591,unclassified Bacteria,7050
nmdc:bsm-11-wrvmh591,unclassified Eukaryota,22787
nmdc:bsm-11-wrvmh591,unclassified Viruses,29034
nmdc:bsm-11-wrvmh591,unclassified phages,207
nmdc:bsm-11-wrvmh591,unclassified virophages,18
nmdc:bsm-11-wrvmh591,unclassified viruses,63280
nmdc:bsm-11-xtz7he28,Acidobacteriota,2589429
nmdc:bsm-11-xtz7he28,Actinomycetota,3464190
nmdc:bsm-11-xtz7he28,Annelida,12259
nmdc:bsm-11-xtz7he28,Apicomplexa,9856
nmdc:bsm-11-xtz7he28,Aquificota,15817
nmdc:bsm-11-xtz7he28,Armatimonadota,85475
nmdc:bsm-11-xtz7he28,Arthropoda,18889
nmdc:bsm-11-xtz7he28,Artverviricota,0
nmdc:bsm-11-xtz7he28,Ascomycota,172630
nmdc:bsm-11-xtz7he28,Atribacterota,914
nmdc:bsm-11-xtz7he28,Bacillariophyta,3685
nmdc:bsm-11-xtz7he28,Bacillota,213680
nmdc:bsm-11-xtz7he28,Bacteroidota,461597
nmdc:bsm-11-xtz7he28,Balneolota,3448
nmdc:bsm-11-xtz7he28,Basidiomycota,88016
nmdc:bsm-11-xtz7he28,Bdellovibrionota,8326
nmdc:bsm-11-xtz7he28,Blastocladiomycota,2482
nmdc:bsm-11-xtz7he28,Caldisericota,305
nmdc:bsm-11-xtz7he28,Calditrichota,807
nmdc:bsm-11-xtz7he28,Campylobacterota,2568
nmdc:bsm-11-xtz7he28,Candidatus Aerophobetes,655
nmdc:bsm-11-xtz7he28,Candidatus Aminicenantes,1235
nmdc:bsm-11-xtz7he28,Candidatus Bathyarchaeota,433
nmdc:bsm-11-xtz7he28,Candidatus Bipolaricaulota,98
nmdc:bsm-11-xtz7he28,Candidatus Calescamantes,1045
nmdc:bsm-11-xtz7he28,Candidatus Cloacimonadota,203
nmdc:bsm-11-xtz7he28,Candidatus Cryosericota,302
nmdc:bsm-11-xtz7he28,Candidatus Diapherotrites,28
nmdc:bsm-11-xtz7he28,Candidatus Fervidibacteria,987
nmdc:bsm-11-xtz7he28,Candidatus Gracilibacteria,3
nmdc:bsm-11-xtz7he28,Candidatus Hydrogenedentes,394
nmdc:bsm-11-xtz7he28,Candidatus Hydrothermae,28
nmdc:bsm-11-xtz7he28,Candidatus Korarchaeota,152
nmdc:bsm-11-xtz7he28,Candidatus Latescibacteria,1066
nmdc:bsm-11-xtz7he28,Candidatus Lokiarchaeota,423
nmdc:bsm-11-xtz7he28,Candidatus Marinimicrobia,749
nmdc:bsm-11-xtz7he28,Candidatus Melainabacteria,551
nmdc:bsm-11-xtz7he28,Candidatus Micrarchaeota,6
nmdc:bsm-11-xtz7he28,Candidatus Microgenomates,1639
nmdc:bsm-11-xtz7he28,Candidatus Nanohaloarchaeota,8
nmdc:bsm-11-xtz7he28,Candidatus Omnitrophota,4582
nmdc:bsm-11-xtz7he28,Candidatus Parcubacteria,4062
nmdc:bsm-11-xtz7he28,Candidatus Poribacteria,2680
nmdc:bsm-11-xtz7he28,Candidatus Saccharibacteria,860
nmdc:bsm-11-xtz7he28,Candidatus Sumerlaeota,895
nmdc:bsm-11-xtz7he28,Candidatus Thermoplasmatota,823
nmdc:bsm-11-xtz7he28,Chlamydiota,4007
nmdc:bsm-11-xtz7he28,Chlorobiota,2360
nmdc:bsm-11-xtz7he28,Chloroflexota,184990
nmdc:bsm-11-xtz7he28,Chlorophyta,25245
nmdc:bsm-11-xtz7he28,Chordata,17919
nmdc:bsm-11-xtz7he28,Chrysiogenota,563
nmdc:bsm-11-xtz7he28,Chytridiomycota,19177
nmdc:bsm-11-xtz7he28,Ciliophora,12460
nmdc:bsm-11-xtz7he28,Cnidaria,7538
nmdc:bsm-11-xtz7he28,Coprothermobacterota,131
nmdc:bsm-11-xtz7he28,Cressdnaviricota,26
nmdc:bsm-11-xtz7he28,Cyanobacteriota,86177
nmdc:bsm-11-xtz7he28,Deferribacterota,891
nmdc:bsm-11-xtz7he28,Deinococcota,12924
nmdc:bsm-11-xtz7he28,Dictyoglomota,336
nmdc:bsm-11-xtz7he28,Duplornaviricota,69
nmdc:bsm-11-xtz7he28,Elusimicrobiota,2823
nmdc:bsm-11-xtz7he28,Euglenozoa,2241
nmdc:bsm-11-xtz7he28,Euryarchaeota,18606
nmdc:bsm-11-xtz7he28,Evosea,29633
nmdc:bsm-11-xtz7he28,Fibrobacterota,939
nmdc:bsm-11-xtz7he28,Fornicata,22
nmdc:bsm-11-xtz7he28,Fusobacteriota,893
nmdc:bsm-11-xtz7he28,Gemmatimonadota,38779
nmdc:bsm-11-xtz7he28,Haptophyta,2380
nmdc:bsm-11-xtz7he28,Heterolobosea,3444
nmdc:bsm-11-xtz7he28,Ignavibacteriota,3031
nmdc:bsm-11-xtz7he28,Kiritimatiellota,1313
nmdc:bsm-11-xtz7he28,Kitrinoviricota,1777
nmdc:bsm-11-xtz7he28,Lenarviricota,4483
nmdc:bsm-11-xtz7he28,Lentisphaerota,1190
nmdc:bsm-11-xtz7he28,Microsporidia,79
nmdc:bsm-11-xtz7he28,Mollusca,3868
nmdc:bsm-11-xtz7he28,Mucoromycota,89348
nmdc:bsm-11-xtz7he28,Mycoplasmatota,561
nmdc:bsm-11-xtz7he28,Myxococcota,335758
nmdc:bsm-11-xtz7he28,Negarnaviricota,138
nmdc:bsm-11-xtz7he28,Nematoda,21993
nmdc:bsm-11-xtz7he28,Nitrososphaerota,6333
nmdc:bsm-11-xtz7he28,Nitrospinota,1442
nmdc:bsm-11-xtz7he28,Nitrospirota,28095
nmdc:bsm-11-xtz7he28,Nucleocytoviricota,127
nmdc:bsm-11-xtz7he28,Oomycota,10504
nmdc:bsm-11-xtz7he28,Parabasalia,281
nmdc:bsm-11-xtz7he28,Perkinsozoa,3152
nmdc:bsm-11-xtz7he28,Pisuviricota,3799
nmdc:bsm-11-xtz7he28,Placozoa,2000
nmdc:bsm-11-xtz7he28,Planctomycetota,543539
nmdc:bsm-11-xtz7he28,Porifera,2384
nmdc:bsm-11-xtz7he28,Preplasmiviricota,2
nmdc:bsm-11-xtz7he28,Pseudomonadota,4087730
nmdc:bsm-11-xtz7he28,RNA viruses,0
nmdc:bsm-11-xtz7he28,Rhodothermota,8761
nmdc:bsm-11-xtz7he28,Spirochaetota,6935
nmdc:bsm-11-xtz7he28,Streptophyta,27770
nmdc:bsm-11-xtz7he28,Synergistota,2010
nmdc:bsm-11-xtz7he28,Thermodesulfobacteriota,326948
nmdc:bsm-11-xtz7he28,Thermomicrobiota,7150
nmdc:bsm-11-xtz7he28,Thermoproteota,1789
nmdc:bsm-11-xtz7he28,Thermotogota,2692
nmdc:bsm-11-xtz7he28,Uroviricota,926
nmdc:bsm-11-xtz7he28,Verrucomicrobiota,242171
nmdc:bsm-11-xtz7he28,Zoopagomycota,9912
nmdc:bsm-11-xtz7he28,candidate division NC10,4916
nmdc:bsm-11-xtz7he28,candidate division Zixibacteria,1085
nmdc:bsm-11-xtz7he28,"dsDNA viruses, no RNA stage",2058
nmdc:bsm-11-xtz7he28,dsRNA viruses,13565
nmdc:bsm-11-xtz7he28,ssDNA viruses,663
nmdc:bsm-11-xtz7he28,ssRNA (+) viruses,210825
